user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
424,43,Male,Mobile,29.82999992,4,10,4,1,1,0,35.84999847,14.40999985,1
425,43,Female,Mobile,4.21999979,17,2,4,0,1,0,4.409999847,29.29000092,1
426,38,Female,Desktop,18.12000084,9,8,2,0,0,0,16.56999969,68.90000153,1
427,56,Female,Mobile,20.77000046,15,13,1,1,1,0,25.71999931,97.48000336,1
428,53,Male,Tablet,28.10000038,4,13,0,1,0,1,40.31999969,85.33000183,1
429,50,Female,Mobile,23.62999916,2,13,3,1,1,1,21.80999947,21.79999924,1
431,54,Male,Mobile,4.389999866,4,11,1,1,0,0,3.099999905,68.66999817,1
432,40,Female,Mobile,11.84000015,18,11,4,0,1,0,16.06999969,3,1
433,27,Male,Mobile,5.03000021,16,14,9,0,1,1,6.099999905,85.91000366,1
437,48,Male,Tablet,19.92000008,2,0,9,1,1,1,15.71000004,97.34999847,1
438,27,Male,Mobile,15.69999981,18,1,9,1,1,1,10.77999973,45.84000015,1
440,49,Male,Desktop,10.56000042,13,13,8,0,1,0,11.43000031,88.19000244,1
441,18,Female,Mobile,4.96999979,6,12,1,1,1,0,6.880000114,12.64999962,1
442,22,Male,Mobile,22.02000046,17,13,9,0,0,0,18.65999985,89.48999786,1
443,21,Male,Tablet,5.650000095,17,11,3,1,0,0,6.110000134,30.48999977,1
444,33,Male,Tablet,21.36000061,11,0,2,1,0,1,23.01000023,76.83000183,1
445,41,Female,Tablet,21.07999992,6,11,0,1,0,0,14.51000023,0.02,1
446,33,Female,Tablet,14.31999969,3,8,7,1,0,1,21.36000061,27.57999992,1
448,45,Female,Desktop,10.13000011,6,1,7,1,0,0,11.78999996,97.23000336,1
449,49,Female,Mobile,10.27999973,17,13,0,1,0,0,8.18999958,17.10000038,1
450,44,Male,Tablet,21.30999947,3,1,5,1,1,0,24.51000023,45.93999863,1
452,41,Female,Mobile,25.04000092,19,11,2,1,0,0,32.88999939,95.26000214,1
453,29,Male,Mobile,23.06999969,18,10,0,0,0,1,32.75,45.33000183,1
454,52,Male,Mobile,6.400000095,5,7,9,1,0,0,4.150000095,93.34999847,1
455,50,Male,Mobile,21.86000061,15,0,0,1,0,0,14.93000031,97.81999969,1
456,50,Male,Desktop,20.38999939,3,13,6,0,1,0,24.68000031,94.16000366,1
457,54,Female,Desktop,22.70000076,8,4,5,1,1,0,29.69000053,74.87000275,1
458,29,Male,Mobile,6.480000019,7,14,2,1,0,0,7.610000134,12.61999989,1
459,20,Female,Desktop,5.570000172,18,10,1,1,1,0,3.579999924,60.24000168,1
460,18,Female,Desktop,7.860000134,10,1,9,1,1,0,8.609999657,75.34999847,1
462,57,Female,Mobile,24.02000046,19,2,7,1,1,1,15.30000019,77.80000305,1
463,27,Male,Desktop,22.39999962,1,14,6,1,0,1,12.44999981,53.88999939,1
464,46,Male,Desktop,27.84000015,2,12,6,0,1,1,21.01000023,20.52000046,1
465,30,Male,Mobile,2.700000048,1,2,4,1,0,1,1.600000024,45.70999908,1
466,29,Female,Desktop,1.340000033,9,12,9,1,0,1,0.870000005,63.83000183,1
467,48,Female,Mobile,21.28000069,15,9,2,1,0,1,14.97000027,32.45999908,1
468,19,Female,Mobile,9.100000381,18,8,0,0,1,1,9.380000114,45.65000153,1
469,52,Male,Mobile,10.68999958,18,9,0,1,1,0,7.010000229,1.74000001,1
470,40,Male,Mobile,16.86000061,7,0,5,1,1,1,18.62000084,87.90000153,1
472,43,Female,Tablet,19.63999939,18,1,6,0,1,1,15.92000008,40.93000031,1
473,25,Male,Mobile,10.43000031,19,8,9,1,1,1,15.30000019,51.09999847,1
474,46,Male,Mobile,19.35000038,5,13,9,0,0,0,25.25,97.23999786,1
477,43,Female,Desktop,28,13,5,5,1,1,1,17.20999908,58.40999985,1
478,51,Male,Desktop,16.38999939,5,9,6,0,0,1,22.04000092,36.65999985,1
479,58,Male,Mobile,27.76000023,15,9,0,1,0,0,13.98999977,4.110000134,1
480,24,Male,Desktop,7.019999981,19,2,1,0,1,0,4.519999981,26.77000046,1
481,21,Female,Mobile,18.53000069,11,7,8,1,1,0,19.15999985,84.76999664,1
483,46,Female,Mobile,23.45000076,16,8,5,0,0,0,26.55999947,81.44000244,1
484,53,Female,Mobile,18.56999969,11,1,3,1,0,0,9.350000381,83.69999695,1
485,42,Male,Tablet,15.34000015,2,8,6,0,1,0,9.180000305,6.21999979,1
486,38,Male,Desktop,27.47999954,8,3,4,1,0,0,34.75,33.70999908,1
487,53,Male,Mobile,11.93999958,5,7,2,0,0,0,12.85000038,67.59999847,1
488,27,Male,Mobile,7.380000114,11,4,3,0,1,0,3.829999924,85.30999756,1
489,54,Male,Mobile,18.62999916,11,12,1,1,1,0,13.14999962,80.13999939,1
490,26,Male,Mobile,19.10000038,9,5,5,0,0,1,14.10999966,42.20999908,1
491,41,Male,Desktop,13.72999954,11,3,2,0,1,0,18.52000046,93.20999908,1
492,52,Male,Tablet,15.10999966,5,4,6,1,0,1,16.36000061,30.06999969,1
493,52,Female,Tablet,28.82999992,9,11,3,0,1,0,30.02000046,37.58000183,1
494,53,Female,Desktop,22.25,1,0,7,0,1,1,13.05000019,18.13999939,1
495,35,Male,Desktop,4.210000038,10,14,0,0,0,0,4.869999886,22.69000053,1
496,56,Female,Mobile,7.150000095,8,11,8,0,0,0,4.690000057,0.870000005,1
499,40,Female,Mobile,27.54000092,13,3,4,1,0,1,36.95999908,6.730000019,1
500,49,Male,Desktop,9.81000042,5,0,9,1,1,0,12.81999969,34.04999924,1
501,54,Male,Mobile,22.51000023,18,12,0,0,0,1,15.52999973,30.13999939,1
502,29,Male,Mobile,21.70999908,9,2,2,1,0,0,30.75,79.91000366,1
503,30,Male,Mobile,9.550000191,4,3,3,0,0,0,4.800000191,15.61999989,1
504,40,Male,Tablet,16.96999931,14,13,1,1,0,0,14.09000015,72.51000214,1
505,42,Male,Mobile,19.20000076,7,13,5,1,0,0,10.86999989,13,1
506,52,Male,Desktop,14.94999981,12,8,9,0,0,0,18.25,49.61999893,1
507,58,Female,Desktop,24.98999977,7,2,3,1,0,0,25,73.63999939,1
509,34,Male,Mobile,25.67000008,15,2,2,0,1,1,15.02000046,64.58999634,1
510,37,Female,Desktop,24.29999924,7,3,6,0,1,0,17.63999939,20.63999939,1
513,30,Male,Mobile,25.11000061,8,0,5,0,1,1,18.63999939,15.43999958,1
514,36,Male,Mobile,15.22000027,10,14,0,0,1,1,21.20999908,88.83000183,1
518,36,Female,Desktop,21.05999947,10,0,1,0,1,1,16.18000031,79.33000183,1
519,29,Male,Tablet,10.73999977,3,1,1,1,1,0,8.18999958,4.53000021,1
520,26,Female,Desktop,8.56000042,13,9,3,1,1,1,8.569999695,32.36999893,1
522,45,Male,Mobile,23.53000069,15,4,5,1,0,0,29.22999954,94.16999817,1
523,31,Female,Mobile,23.82999992,2,10,7,0,1,1,27.69000053,17.02000046,1
524,48,Male,Tablet,19.09000015,3,12,3,0,1,0,26.26000023,42.45999908,1
525,36,Female,Mobile,25.34000015,18,14,2,0,1,1,27.12000084,64.13999939,1
526,33,Female,Mobile,23.02000046,15,10,6,1,1,0,15.93000031,46.15000153,1
527,22,Female,Mobile,18.36000061,5,13,6,0,0,1,27.12000084,53.65000153,1
528,52,Female,Mobile,28.87000084,11,11,1,1,0,1,29.87000084,20.39999962,1
529,29,Female,Mobile,6.559999943,3,12,0,0,1,0,5.349999905,6.699999809,1
530,42,Male,Mobile,28.36000061,9,5,7,0,0,1,36.25,25.73999977,1
531,38,Female,Desktop,12.64000034,7,1,2,0,1,1,12.18000031,31.71999931,1
532,53,Female,Mobile,16.31999969,2,9,5,1,1,1,8.359999657,41.58000183,1
533,40,Male,Mobile,4.559999943,15,4,6,0,1,0,3.74000001,29.60000038,1
534,33,Female,Mobile,16.65999985,12,2,7,1,0,1,15.94999981,3.579999924,1
535,56,Female,Mobile,18.71999931,16,6,5,0,0,0,16.34000015,9.460000038,1
536,59,Male,Mobile,29.93000031,16,11,6,1,1,1,31.47999954,67.37999725,1
537,56,Male,Desktop,29.28000069,16,11,4,0,1,1,20.01000023,6.320000172,1
538,31,Female,Mobile,29.03000069,19,0,2,0,0,1,31.12999916,4.619999886,1
540,22,Female,Mobile,29.75,4,11,6,0,1,1,37.29999924,4.119999886,1
541,52,Male,Mobile,14.21000004,1,2,7,0,1,0,16.82999992,6.869999886,1
544,28,Female,Desktop,15.67000008,5,11,1,1,0,1,20.68000031,96.44999695,1
549,34,Female,Mobile,6.119999886,5,14,4,1,0,1,7.980000019,4.510000229,1
550,55,Female,Tablet,21.93000031,11,14,0,0,1,0,24.77000046,90.79000092,1
553,57,Male,Mobile,4.28000021,9,1,9,1,0,1,2.289999962,42.79000092,1
554,59,Male,Mobile,4.139999866,10,2,9,1,0,0,5.099999905,50.97000122,1
555,26,Male,Mobile,22.01000023,6,1,2,1,0,0,19.5,40.02999878,1
556,44,Female,Mobile,5.110000134,11,13,7,0,0,0,3.630000114,9.960000038,1
557,19,Female,Desktop,14.56000042,9,5,9,1,1,0,8.029999733,66.09999847,1
558,22,Male,Mobile,11.35000038,5,1,7,1,1,0,14.25,99.63999939,1
559,46,Female,Desktop,16.95999908,10,0,4,0,1,1,22.48999977,11.25,1
560,54,Female,Mobile,21.48999977,14,7,7,0,0,1,19.11000061,99.41999817,1
561,55,Female,Tablet,20.86000061,6,9,1,0,0,1,28.88999939,89.95999908,1
563,25,Male,Desktop,14.47000027,10,3,3,0,1,1,21,83.12000275,1
564,18,Male,Desktop,12.53999996,11,1,7,1,1,0,18.60000038,92.36000061,1
566,34,Male,Mobile,10.59000015,7,10,3,1,0,1,8.010000229,43.72000122,1
568,42,Female,Mobile,22.55999947,7,10,2,1,0,1,23.29999924,6.800000191,1
569,21,Female,Mobile,11.43000031,15,4,7,0,1,1,9.470000267,98.09999847,1
570,53,Female,Mobile,25.55999947,19,6,1,1,0,0,33.70999908,68.94000244,1
571,23,Male,Mobile,10.51000023,18,5,0,1,1,1,15,45.15999985,1
572,48,Male,Tablet,21.36000061,15,1,5,1,1,1,31.73999977,99.23000336,1
573,36,Female,Mobile,2.309999943,18,10,7,0,1,1,1.929999948,27.21999931,1
575,44,Female,Desktop,10.94999981,1,3,9,0,1,0,7.239999771,19.09000015,1
576,27,Female,Mobile,24.68000031,1,7,7,1,0,1,13.51000023,18.64999962,1
578,36,Female,Mobile,14.36999989,10,13,0,0,1,1,11.27000046,61.08000183,1
581,30,Male,Tablet,29.04999924,17,6,2,0,1,1,38.34999847,81.66999817,1
583,37,Female,Tablet,3.25,17,11,6,0,1,1,3.450000048,83.40000153,1
584,45,Female,Mobile,21.69000053,6,3,8,0,1,0,22.67000008,34.56999969,1
585,25,Female,Mobile,16.53000069,17,0,0,0,0,0,13.06000042,22.78000069,1
586,58,Male,Mobile,1.480000019,8,6,2,0,0,0,2.130000114,78.20999908,1
587,56,Female,Mobile,8.289999962,13,5,4,1,0,0,6.070000172,85.69999695,1
588,18,Male,Mobile,27.72999954,16,7,2,1,0,0,32.40999985,96.04000092,1
589,20,Female,Desktop,27.86000061,12,10,7,0,1,0,20.97999954,42.02000046,1
590,30,Female,Mobile,24.17000008,17,12,9,1,0,1,36,56.20999908,1
592,42,Male,Desktop,24.38999939,8,7,1,1,0,1,18.64999962,62.77000046,1
594,55,Female,Mobile,9.350000381,11,10,9,1,1,0,10.52999973,15.23999977,1
595,23,Female,Mobile,1.889999986,13,13,4,0,0,1,2.319999933,7.039999962,1
597,38,Female,Mobile,7.349999905,15,8,9,0,1,0,5.260000229,36.65999985,1
598,33,Male,Desktop,15.60000038,3,0,8,0,1,1,21.19000053,18.06999969,1
599,38,Male,Mobile,25.57999992,3,2,0,1,0,0,19.82999992,98.36000061,1
601,54,Female,Desktop,18.87000084,3,11,5,0,0,0,16.35000038,98.12000275,1
602,53,Male,Desktop,27.92000008,9,10,4,0,1,0,14.22000027,27.87999916,1
604,36,Male,Mobile,26.78000069,8,12,1,1,0,1,22.86000061,80.87000275,1
605,37,Female,Desktop,14.17000008,4,3,3,1,0,1,20.90999985,55.18999863,1
606,35,Female,Mobile,9.039999962,15,7,4,1,0,1,8.020000458,35.5,1
607,58,Male,Mobile,27.57999992,5,9,1,1,0,0,22.45999908,15.84000015,1
608,31,Female,Mobile,12.25,7,13,9,0,1,0,13.06000042,56.18000031,1
610,48,Male,Desktop,10.53999996,7,0,6,1,1,0,15.46000004,72.06999969,1
611,18,Male,Mobile,20.21999931,8,14,6,1,1,1,11.52000046,79.05000305,1
612,20,Female,Mobile,29.86000061,4,11,7,1,1,1,27.45999908,11.81000042,1
614,40,Male,Mobile,27.10000038,5,13,5,0,1,0,13.68000031,78.13999939,1
615,28,Female,Desktop,1.110000014,11,3,0,1,1,1,1.100000024,38.90000153,1
617,27,Female,Mobile,5.889999866,2,0,1,1,0,0,3.24000001,47.97000122,1
618,49,Female,Mobile,22.95999908,17,9,2,0,0,0,19.29999924,31.01000023,1
621,55,Male,Mobile,9.550000191,9,9,4,0,0,0,7.599999905,42.27000046,1
622,29,Female,Desktop,4.880000114,6,12,8,1,0,1,3.640000105,91.51000214,1
623,41,Male,Mobile,23.37999916,6,14,6,1,0,0,14.39000034,91.66000366,1
626,45,Male,Desktop,8.979999542,15,14,0,0,1,0,4.920000076,16.79999924,1
627,53,Female,Mobile,18.02000046,7,10,0,0,1,0,10.39000034,88.90000153,1
628,43,Female,Desktop,20.12999916,13,4,7,0,0,1,12.64000034,59.68000031,1
629,25,Male,Mobile,1.50999999,10,5,9,1,1,0,1.070000052,74.76999664,1
630,45,Female,Mobile,8.010000229,4,3,0,0,0,0,9.93999958,16.26000023,1
631,45,Female,Desktop,13.5,16,9,9,0,0,1,14.28999996,31.96999931,1
632,54,Male,Mobile,10.63000011,9,9,1,0,0,0,13.56999969,27.52000046,1
633,58,Male,Desktop,26.63999939,10,11,3,0,0,0,13.85000038,55.97999954,1
634,53,Male,Desktop,23.84000015,19,5,8,1,0,0,18.23999977,99.72000122,1
635,44,Female,Mobile,19.14999962,17,6,6,0,0,0,17.34000015,61.22999954,1
637,26,Female,Mobile,21.31999969,13,13,9,0,0,1,11.80000019,75.91000366,1
638,50,Female,Mobile,25.46999931,4,14,6,0,1,1,25.76000023,32.88000107,1
639,37,Male,Mobile,18.25,15,6,4,0,0,1,14.35999966,25.31999969,1
641,45,Male,Mobile,22.71999931,9,1,4,0,0,0,26.61000061,96.05999756,1
642,46,Female,Mobile,17.57999992,8,2,7,0,1,0,10.26000023,42.13999939,1
643,30,Female,Mobile,10.05000019,6,2,6,1,0,0,13.73999977,4.130000114,1
644,52,Male,Mobile,22.62999916,10,0,6,0,1,0,31.68000031,17.92000008,1
645,23,Female,Mobile,7,17,0,1,1,1,1,5.78000021,85.69999695,1
646,35,Female,Desktop,23.61000061,5,9,0,1,1,0,35.11000061,12.15999985,1
648,42,Female,Mobile,24.84000015,17,5,7,1,0,0,36.31999969,62.02000046,1
649,19,Male,Tablet,14.71000004,11,8,0,1,1,1,21.87000084,72.66999817,1
651,47,Male,Tablet,3.890000105,17,10,6,0,0,1,2.430000067,1.830000043,1
653,50,Female,Desktop,26.70000076,1,0,5,0,0,1,32.88999939,72.48000336,1
654,18,Female,Mobile,19.87000084,18,11,7,1,0,0,11.47000027,61.34000015,1
656,49,Male,Mobile,28.11000061,6,5,7,1,0,1,38,39.91999817,1
657,28,Female,Desktop,29.68000031,6,3,0,0,0,1,42.56000137,55.56000137,1
658,38,Female,Mobile,13.56999969,14,10,3,1,0,0,13.76000023,78.34999847,1
660,42,Female,Mobile,23.54000092,14,8,8,0,1,0,23.69000053,99.33000183,1
662,44,Male,Mobile,29.06999969,12,4,5,1,1,0,26.62999916,68.33000183,1
665,51,Female,Mobile,21.06999969,2,3,1,0,0,1,19.95999908,21.96999931,1
666,58,Female,Mobile,26.80999947,18,5,6,1,1,1,23.94000053,21.04000092,1
668,18,Male,Mobile,29.36000061,12,2,9,0,0,0,27.55999947,43.59999847,1
669,38,Female,Mobile,15.85000038,14,14,0,0,0,0,7.989999771,87.16000366,1
670,23,Male,Desktop,25.09000015,13,1,4,1,0,0,24.70000076,29.01000023,1
672,34,Female,Tablet,13.25,15,8,8,1,0,0,19.14999962,16.62999916,1
674,48,Male,Mobile,24.72999954,3,8,3,0,1,0,22.80999947,11.60000038,1
675,22,Female,Mobile,29.59000015,19,11,0,0,0,1,39.86999893,98.29000092,1
676,55,Male,Mobile,8.430000305,15,10,7,0,0,0,4.579999924,70.63999939,1
678,40,Female,Mobile,24.64999962,8,7,0,0,1,0,26.89999962,15.19999981,1
679,54,Female,Desktop,18.98999977,13,10,1,0,0,0,16,32.70000076,1
680,54,Male,Desktop,28.82999992,10,12,4,1,0,1,28.52000046,26.03000069,1
681,27,Female,Mobile,8.31000042,2,9,8,1,1,0,11.96000004,97.30999756,1
682,27,Female,Desktop,3.059999943,11,6,9,0,0,1,1.600000024,61.33000183,1
683,36,Male,Desktop,15.27999973,19,11,7,0,1,0,8.829999924,7.440000057,1
684,34,Male,Mobile,3.480000019,9,4,9,0,0,1,2.430000067,52.54000092,1
685,38,Female,Desktop,8.590000153,9,12,7,1,0,1,7.599999905,89.70999908,1
686,31,Male,Desktop,4.650000095,6,2,8,1,1,0,4.510000229,41.61999893,1
687,26,Female,Mobile,7.5,10,1,1,0,0,0,4.03000021,66.61000061,1
688,18,Female,Mobile,4.079999924,8,10,6,1,0,0,5.639999866,77.31999969,1
689,30,Male,Mobile,28.65999985,15,7,9,0,1,1,36.06999969,18.5,1
692,57,Female,Mobile,27.05999947,17,4,9,1,1,1,14.22000027,5.670000076,1
693,49,Female,Desktop,20.63999939,4,8,7,0,0,0,18.55999947,87.88999939,1
694,51,Female,Mobile,18.92000008,8,3,1,1,1,0,14.27000046,56.43999863,1
695,45,Male,Mobile,21.45999908,13,7,3,1,1,0,24,19.82999992,1
697,25,Male,Desktop,26.45000076,18,10,4,0,0,0,38.54000092,56.93999863,1
698,56,Male,Mobile,19.63999939,17,14,3,0,0,1,25.44000053,37.41999817,1
699,43,Female,Mobile,26.80999947,18,6,2,1,0,1,15.56999969,23.34000015,1
701,20,Male,Mobile,9.039999962,11,7,4,0,1,1,5.489999771,18.5,1
702,29,Female,Mobile,26.52000046,10,4,9,0,0,1,21.82999992,24.54000092,1
703,18,Male,Mobile,16.70000076,13,1,5,0,0,1,17.62000084,82.66999817,1
704,22,Male,Tablet,27.28000069,16,6,0,1,1,0,27.15999985,22.85000038,1
710,54,Female,Mobile,28.65999985,19,9,9,0,1,1,41.88000107,14.63000011,1
712,31,Male,Mobile,17.35000038,12,11,8,0,0,0,17.70000076,75.66999817,1
713,19,Male,Mobile,19.76000023,8,10,2,0,1,1,29.61000061,2.329999924,1
715,56,Male,Mobile,23.5,17,12,8,1,1,1,13.81999969,39.59999847,1
716,55,Male,Desktop,19.27000046,10,1,2,1,0,0,24.44000053,89.30000305,1
717,51,Female,Tablet,29.48999977,17,2,3,0,0,0,30.95999908,77.44999695,1
718,55,Male,Mobile,20.87999916,9,13,8,0,0,1,13.03999996,51.06999969,1
719,51,Female,Mobile,29.29000092,13,13,3,1,0,1,25.63999939,47.97999954,1
720,35,Male,Mobile,2.660000086,10,3,4,0,0,1,1.5,56.56000137,1
721,47,Female,Desktop,5.03000021,8,9,1,1,0,1,5.159999847,35.77999878,1
723,44,Male,Mobile,12.15999985,2,10,8,0,1,1,6.159999847,68.61000061,1
724,51,Male,Mobile,23.70000076,2,6,9,1,0,1,19.48999977,57.47000122,1
725,55,Female,Desktop,5.659999847,4,9,3,1,1,1,4.150000095,5.769999981,1
726,50,Male,Mobile,29.30999947,9,14,2,0,1,0,25.27000046,12.68000031,1
727,41,Male,Desktop,10.14000034,14,11,3,0,0,0,8.619999886,3.930000067,1
728,32,Female,Desktop,13.43999958,11,0,6,0,1,1,15.18999958,71.84999847,1
729,47,Female,Tablet,8.970000267,7,5,0,0,0,1,10.57999992,47.75999832,1
730,59,Male,Mobile,17.79999924,19,12,1,0,1,1,11.17000008,95.5,1
731,34,Male,Mobile,2.700000048,4,5,9,0,0,0,2.670000076,95.23000336,1
732,22,Male,Mobile,5.340000153,2,7,4,0,1,1,7.420000076,79.81999969,1
733,46,Male,Mobile,22.62999916,19,1,8,0,1,1,14.67000008,44.29999924,1
734,21,Female,Tablet,6.409999847,18,1,5,0,0,1,9.399999619,31.63999939,1
736,34,Male,Desktop,24,11,2,2,0,1,0,14.39000034,23.25,1
738,34,Male,Mobile,13.68999958,11,14,2,1,1,1,13.27999973,53.02999878,1
739,37,Male,Mobile,1.669999957,9,7,9,1,0,1,1.330000043,1.230000019,1
740,41,Male,Desktop,11.06000042,3,6,2,0,1,0,10.14999962,4.429999828,1
741,22,Female,Mobile,21.27000046,5,8,9,0,1,0,30.64999962,45.88000107,1
742,51,Female,Mobile,3.609999895,1,14,6,1,0,1,3.039999962,44.34999847,1
743,23,Male,Tablet,26.76000023,1,7,8,1,0,1,36.08000183,40.56000137,1
744,19,Male,Mobile,27.37999916,5,7,8,1,1,0,15.68000031,82.36000061,1
745,30,Female,Mobile,4.039999962,19,10,2,1,0,0,5.300000191,70.31999969,1
746,28,Male,Mobile,29.72999954,6,1,7,1,1,0,41.66999817,10.73999977,1
748,33,Female,Tablet,3.440000057,13,5,7,0,0,0,3.599999905,59.66999817,1
749,48,Female,Mobile,1.149999976,17,6,1,1,0,0,0.790000021,38.25,1
750,28,Female,Mobile,12.85000038,3,5,3,1,0,0,7.590000153,20.82999992,1
751,33,Male,Mobile,19.26000023,3,6,6,0,1,1,24.46999931,62.81000137,1
753,21,Male,Mobile,25.26000023,2,1,8,1,1,1,31.62999916,97.45999908,1
756,42,Male,Mobile,22.29000092,12,7,3,1,0,1,20.65999985,94.91999817,1
758,49,Female,Mobile,3.700000048,16,13,6,0,1,1,2.900000095,5.289999962,1
762,49,Female,Mobile,16.71999931,7,6,7,0,0,1,12.46000004,65.41000366,1
766,35,Male,Mobile,17.76000023,9,7,1,0,1,0,11.22999954,3.019999981,1
768,59,Female,Mobile,14.82999992,5,7,0,1,1,0,13.67000008,15.31999969,1
769,39,Male,Mobile,11.32999992,2,9,4,0,0,0,11.61999989,78.41000366,1
770,38,Male,Mobile,15.23999977,10,12,4,0,0,1,8.180000305,89.15000153,1
771,23,Female,Desktop,27.72999954,9,5,6,0,1,1,22.45999908,55.45999908,1
774,58,Male,Mobile,13.72999954,12,0,5,1,0,1,13.13000011,65.66999817,1
775,29,Male,Mobile,24.79999924,11,5,9,0,0,0,23.62999916,57.97000122,1
776,43,Female,Mobile,23.62000084,10,10,2,1,0,1,20.52000046,5,1
777,51,Male,Desktop,15.89000034,13,3,7,1,1,0,13.38000011,93.69999695,1
778,31,Female,Mobile,8.239999771,9,2,2,1,1,0,7.420000076,35.58000183,1
779,43,Male,Mobile,14.48999977,16,4,9,1,1,0,19.84000015,80.26000214,1
780,44,Male,Desktop,17.35000038,17,9,3,0,0,0,16.80999947,81,1
781,26,Female,Mobile,30,5,10,6,1,0,0,35.08000183,96.58000183,1
782,43,Male,Desktop,19.68000031,6,7,0,1,1,1,25.73999977,32.66999817,1
783,39,Female,Desktop,21.12999916,10,14,0,0,1,0,19.69000053,99.73999786,1
784,47,Male,Mobile,15.25,11,10,8,1,0,0,20.42000008,30.05999947,1
785,34,Male,Mobile,11.27999973,2,9,5,0,1,1,16.84000015,45.13999939,1
786,43,Male,Mobile,24.57999992,7,5,4,0,1,0,24.68000031,70.62999725,1
788,18,Male,Mobile,29.85000038,4,5,1,1,0,1,38.97999954,26.63999939,1
789,25,Female,Desktop,14.26000023,5,6,6,1,0,0,16.38999939,72.80999756,1
791,32,Male,Mobile,20.79000092,10,5,7,1,0,0,28.81999969,73.27999878,1
792,39,Male,Mobile,2.349999905,6,2,2,1,0,0,2.700000048,86.23000336,1
793,31,Female,Desktop,8.260000229,2,10,2,0,1,0,9.430000305,3.75,1
794,43,Female,Mobile,11.26000023,3,8,4,0,1,1,7.960000038,57.70000076,1
795,45,Male,Desktop,22.45000076,15,12,9,1,1,0,26.68000031,91.41000366,1
796,40,Male,Mobile,15.32999992,10,9,3,1,1,1,21.65999985,68.23999786,1
797,31,Female,Mobile,1.830000043,17,9,7,1,1,0,1.970000029,67.65000153,1
798,41,Male,Desktop,18.88999939,7,3,5,1,0,0,26.51000023,20.29999924,1
800,43,Male,Mobile,27.72999954,7,4,6,1,0,0,15.05000019,86.5,1
803,20,Male,Mobile,7.349999905,5,1,5,1,1,0,4.809999943,82.43000031,1
804,40,Female,Mobile,23.06999969,8,7,5,1,1,0,15.93000031,46.5,1
806,55,Male,Mobile,27.21999931,18,4,8,0,1,0,39.47000122,48.49000168,1
809,42,Female,Desktop,20.70000076,6,9,7,1,1,1,30.42000008,26.5,1
811,45,Male,Mobile,12.90999985,5,7,2,0,1,0,17.22999954,66.77999878,1
812,27,Male,Mobile,28.31999969,17,3,9,1,1,0,16.76000023,95.38999939,1
813,56,Male,Mobile,13.64000034,6,12,9,1,0,0,15.60999966,44.59999847,1
815,56,Male,Mobile,2.650000095,9,13,0,0,0,1,3.049999952,51.81999969,1
816,39,Female,Tablet,21.81999969,12,8,4,0,0,0,20.23999977,97.38999939,1
820,30,Male,Desktop,4.760000229,6,5,9,0,1,0,2.5,86.84999847,1
823,21,Female,Desktop,8.510000229,9,13,2,1,1,0,10.52000046,87.37000275,1
824,27,Female,Desktop,27.14999962,8,2,6,0,1,1,18.62999916,1.50999999,1
825,20,Male,Mobile,13.44999981,15,9,0,0,1,1,8.359999657,47.88000107,1
827,35,Male,Mobile,12.27999973,11,9,6,0,0,0,12.06000042,19.61000061,1
828,53,Male,Desktop,25.68000031,10,9,6,1,0,1,14.05000019,95.80000305,1
829,39,Male,Mobile,19.45999908,11,4,3,1,0,1,26.19000053,74.05999756,1
830,51,Male,Mobile,5.090000153,4,11,0,0,1,0,5.199999809,76.23999786,1
831,25,Male,Mobile,19.84000015,13,7,7,1,1,0,28.15999985,66.55000305,1
833,36,Female,Desktop,12.94999981,15,12,1,1,0,1,7.110000134,46.09999847,1
834,59,Female,Mobile,5.940000057,7,9,3,0,0,1,8.149999619,83.91000366,1
835,58,Female,Mobile,1.639999986,1,9,7,1,0,0,1.070000052,13.90999985,1
836,54,Male,Mobile,7.139999866,9,2,7,0,1,1,5.96999979,52.20999908,1
837,23,Male,Desktop,16.54999924,8,5,4,1,0,1,15.96000004,30.98999977,1
839,51,Male,Mobile,15.53999996,14,13,6,1,1,1,8.130000114,0.370000005,1
840,23,Male,Tablet,8.180000305,12,8,2,1,1,1,8.399999619,6.369999886,1
841,54,Female,Mobile,20.87000084,17,13,5,1,0,1,12.03999996,96.73999786,1
842,50,Male,Desktop,21.42000008,19,7,8,1,1,1,17.70999908,54.38000107,1
843,39,Female,Desktop,11.38000011,6,9,4,0,1,0,16.79000092,13.85000038,1
844,38,Male,Mobile,26.54999924,5,7,8,0,0,1,20.71999931,44.86000061,1
845,23,Female,Tablet,19.68000031,6,2,3,0,0,0,25.84000015,32.27000046,1
846,23,Male,Desktop,21.68000031,3,0,8,1,1,1,21.89999962,91.12000275,1
847,21,Female,Mobile,9.039999962,16,2,0,0,0,1,6.349999905,68.76000214,1
850,47,Male,Mobile,24.85000038,15,13,8,1,0,1,25.67000008,13.44999981,1
